"Date","Price","Open","High","Low","Vol.","Change %"
"10/12/2021","54,957.0","55,130.0","55,391.0","54,348.0","362.71K","-0.78%"
"10/11/2021","55,391.0","55,043.0","55,652.0","54,783.0","328.21K","-0.16%"
"10/08/2021","55,478.0","55,217.0","55,652.0","55,043.0","426.19K","-0.31%"
"10/07/2021","55,652.0","55,391.0","55,913.0","55,043.0","419.64K","0.00%"
"10/06/2021","55,652.0","55,652.0","55,913.0","55,130.0","382.49K","-0.47%"
"10/05/2021","55,913.0","55,826.0","56,087.0","55,043.0","512.21K","0.00%"
"10/04/2021","55,913.0","56,174.0","56,174.0","54,783.0","354.89K","-0.46%"
"10/01/2021","56,174.0","56,087.0","56,348.0","55,130.0","518.42K","-0.31%"
"09/30/2021","56,348.0","56,348.0","57,304.0","55,217.0","625.83K","0.00%"
"09/29/2021","56,348.0","56,174.0","56,696.0","55,217.0","487.03K","-0.31%"
"09/28/2021","56,522.0","56,522.0","56,609.0","55,217.0","583.97K","-0.76%"
"09/27/2021","56,957.0","57,304.0","57,565.0","55,565.0","704.95K","-0.76%"
"09/24/2021","57,391.0","56,000.0","57,391.0","55,217.0","795.46K","1.54%"
"09/23/2021","56,522.0","56,522.0","56,957.0","55,478.0","682.41K","0.15%"
"09/22/2021","56,435.0","54,087.0","56,522.0","53,826.0","992.22K","3.02%"
"09/21/2021","54,783.0","55,478.0","55,652.0","54,000.0","408.02K","-1.25%"
"09/20/2021","55,478.0","56,870.0","56,870.0","55,391.0","441.26K","-3.33%"
"09/17/2021","57,391.0","56,522.0","57,391.0","55,217.0","1.05M","1.54%"
"09/16/2021","56,522.0","57,217.0","57,565.0","55,652.0","950.25K","-1.81%"
"09/15/2021","57,565.0","56,522.0","58,696.0","55,652.0","1.37M","0.30%"
"09/14/2021","57,391.0","57,478.0","59,130.0","56,522.0","752.22K","-0.75%"
"09/13/2021","57,826.0","57,304.0","59,130.0","57,043.0","1.08M","1.37%"
"09/10/2021","57,043.0","54,783.0","58,261.0","52,609.0","1.15M","4.13%"
"09/09/2021","54,783.0","56,522.0","58,087.0","54,783.0","875.50K","-3.08%"
"09/08/2021","56,522.0","57,565.0","59,304.0","56,522.0","959.56K","-5.66%"
"09/07/2021","59,913.0","60,261.0","60,783.0","58,261.0","781.31K","-1.57%"
"09/06/2021","60,870.0","61,652.0","62,087.0","59,478.0","679.42K","-1.41%"
"09/01/2021","61,739.0","60,870.0","61,739.0","59,739.0","1.21M","0.71%"
"08/31/2021","61,304.0","62,174.0","62,609.0","60,783.0","919.08K","-1.40%"
"08/30/2021","62,174.0","62,870.0","63,217.0","60,870.0","1.22M","-0.69%"
"08/27/2021","62,609.0","61,826.0","63,478.0","61,652.0","1.26M","-0.83%"
"08/26/2021","63,130.0","63,217.0","63,391.0","61,652.0","1.25M","0.14%"
"08/25/2021","63,043.0","62,609.0","63,652.0","61,739.0","584.78K","0.00%"
"08/24/2021","63,043.0","64,870.0","66,522.0","62,522.0","354.78K","-3.33%"
"08/23/2021","65,217.0","65,217.0","66,522.0","63,391.0","449.31K","-3.23%"
"08/20/2021","67,391.0","66,609.0","67,739.0","63,652.0","688.97K","1.31%"
"08/19/2021","66,522.0","66,522.0","67,826.0","65,130.0","638.37K","0.26%"
"08/18/2021","66,348.0","66,957.0","68,522.0","65,130.0","674.59K","-2.18%"
"08/17/2021","67,826.0","70,870.0","71,304.0","66,957.0","772.80K","-4.88%"
"08/16/2021","71,304.0","71,478.0","73,043.0","69,391.0","643.89K","-2.38%"
"08/13/2021","73,043.0","73,391.0","75,217.0","71,304.0","499.33K","0.00%"
"08/12/2021","73,043.0","71,304.0","74,348.0","70,435.0","876.88K","3.57%"
"08/11/2021","70,522.0","65,913.0","70,522.0","65,826.0","1.76M","6.99%"
"08/10/2021","65,913.0","66,087.0","66,522.0","64,087.0","264.39K","0.13%"
"08/09/2021","65,826.0","65,565.0","66,522.0","65,217.0","291.18K","-0.39%"
"08/06/2021","66,087.0","66,870.0","66,870.0","65,217.0","233.34K","-1.30%"
"08/05/2021","66,957.0","66,174.0","67,304.0","65,913.0","132.37K","0.00%"
"08/04/2021","66,957.0","66,783.0","67,478.0","66,696.0","227.13K","0.13%"
"08/03/2021","66,870.0","66,696.0","67,304.0","66,087.0","264.73K","0.26%"
"08/02/2021","66,696.0","66,000.0","67,304.0","65,913.0","334.42K","1.05%"
"07/30/2021","66,000.0","65,913.0","66,870.0","64,783.0","250.13K","0.40%"
"07/29/2021","65,739.0","67,391.0","67,391.0","65,217.0","134.44K","-3.08%"
"07/28/2021","67,826.0","66,609.0","68,261.0","65,913.0","135.82K","-0.64%"
"07/27/2021","68,261.0","66,087.0","68,522.0","66,087.0","268.76K","-0.51%"
"07/26/2021","68,609.0","66,087.0","69,043.0","64,348.0","414.81K","0.00%"
"07/23/2021","68,609.0","71,739.0","72,522.0","68,522.0","228.62K","-4.36%"
"07/22/2021","71,739.0","72,783.0","73,565.0","71,739.0","260.82K","-1.43%"
"07/21/2021","72,783.0","73,043.0","74,696.0","72,174.0","243.23K","-1.53%"
"07/20/2021","73,913.0","73,130.0","75,217.0","72,261.0","236.67K","0.00%"
"07/19/2021","73,913.0","73,478.0","74,783.0","72,174.0","454.25K","-0.35%"
"07/16/2021","74,174.0","75,652.0","76,087.0","74,174.0","660.79K","-1.95%"
"07/15/2021","75,652.0","73,913.0","76,087.0","73,913.0","759.69K","1.16%"
"07/14/2021","74,783.0","75,217.0","75,217.0","73,478.0","33.35K","-0.23%"
"07/13/2021","74,957.0","76,522.0","77,304.0","73,913.0","138.92K","-2.05%"
"07/12/2021","76,522.0","78,696.0","78,696.0","74,783.0","85.56K","-3.51%"
"07/09/2021","79,304.0","77,391.0","79,304.0","73,913.0","371.45K","2.59%"
"07/08/2021","77,304.0","79,130.0","79,304.0","77,304.0","271.98K","-2.31%"
"07/07/2021","79,130.0","77,391.0","79,130.0","73,043.0","629.74K","2.59%"
"07/06/2021","77,130.0","79,130.0","79,652.0","77,130.0","323.38K","-2.53%"
"07/05/2021","79,130.0","78,696.0","79,130.0","77,391.0","560.40K","0.55%"
"07/02/2021","78,696.0","77,391.0","78,696.0","76,957.0","333.85K","1.34%"
"07/01/2021","77,652.0","77,391.0","78,783.0","77,130.0","247.25K","-1.00%"
"06/30/2021","78,435.0","77,391.0","78,696.0","76,957.0","401.35K","-0.33%"
"06/29/2021","78,696.0","77,391.0","79,130.0","77,391.0","177.22K","-0.98%"
"06/28/2021","79,478.0","78,261.0","79,739.0","77,391.0","267.38K","0.11%"
"06/25/2021","79,391.0","79,130.0","80,000.0","76,522.0","346.38K","0.11%"
"06/24/2021","79,304.0","79,565.0","80,087.0","77,217.0","637.10K","-0.33%"
"06/23/2021","79,565.0","80,870.0","81,304.0","79,565.0","332.47K","-2.24%"
"06/22/2021","81,391.0","81,217.0","81,478.0","78,261.0","531.88K","0.21%"
"06/21/2021","81,217.0","80,261.0","81,217.0","80,000.0","690.35K","1.52%"
"06/18/2021","80,000.0","76,522.0","80,000.0","76,522.0","680.11K","4.55%"
"06/17/2021","76,522.0","73,043.0","76,522.0","72,348.0","675.17K","4.76%"
"06/16/2021","73,043.0","73,043.0","73,043.0","71,826.0","121.56K","-0.36%"
"06/15/2021","73,304.0","73,043.0","73,391.0","72,087.0","177.79K","0.36%"
"06/14/2021","73,043.0","73,043.0","73,739.0","72,174.0","118.22K","0.00%"
"06/11/2021","73,043.0","73,913.0","73,913.0","72,696.0","302.45K","-1.18%"
"06/10/2021","73,913.0","73,913.0","73,913.0","72,174.0","441.83K","0.00%"
"06/09/2021","73,913.0","72,174.0","73,913.0","71,304.0","206.08K","0.00%"
"06/08/2021","73,913.0","75,478.0","75,478.0","72,174.0","159.51K","-2.07%"
"06/07/2021","75,478.0","75,652.0","75,652.0","72,696.0","153.76K","-0.23%"
"06/04/2021","75,652.0","76,087.0","76,522.0","74,696.0","224.25K","-0.46%"
"06/03/2021","76,000.0","74,696.0","76,087.0","74,696.0","232.07K","1.75%"
"06/02/2021","74,696.0","72,174.0","74,696.0","71,739.0","256.57K","4.38%"
"06/01/2021","71,565.0","73,913.0","73,913.0","71,478.0","128.23K","-4.30%"
"05/31/2021","74,783.0","73,913.0","74,783.0","71,304.0","279.34K","-1.03%"
"05/28/2021","75,565.0","74,348.0","75,565.0","73,565.0","123.05K","-1.25%"
"05/27/2021","76,522.0","76,957.0","76,957.0","73,913.0","116.96K","-1.12%"
"05/26/2021","77,391.0","76,609.0","77,391.0","74,783.0","144.67K","0.00%"
"05/25/2021","77,391.0","78,261.0","79,130.0","76,696.0","100.28K","-2.20%"
"05/24/2021","79,130.0","80,435.0","80,435.0","77,826.0","56.81K","-1.62%"
"05/21/2021","80,435.0","75,565.0","80,435.0","71,739.0","224.02K","5.71%"
"05/20/2021","76,087.0","75,652.0","76,522.0","75,304.0","112.36K","0.93%"
"05/19/2021","75,387.0","77,807.0","77,807.0","75,387.0","156.58K","-3.11%"
"05/18/2021","77,807.0","77,883.0","78,639.0","76,824.0","92.18K","-0.10%"
"05/17/2021","77,883.0","78,563.0","78,639.0","76,370.0","190.18K","-0.87%"
"05/14/2021","78,563.0","77,807.0","79,017.0","77,127.0","146.80K","-0.95%"
"05/13/2021","79,319.0","78,639.0","80,529.0","77,883.0","220.33K","-0.10%"
"05/12/2021","79,395.0","78,336.0","81,663.0","77,505.0","224.16K","1.35%"
"05/11/2021","78,336.0","78,639.0","79,017.0","76,975.0","238.84K","-0.39%"
"05/10/2021","78,639.0","79,017.0","80,076.0","77,127.0","133.57K","-0.48%"
"05/07/2021","79,017.0","79,395.0","79,395.0","76,900.0","192.95K","-2.25%"
"05/06/2021","80,832.0","76,673.0","80,832.0","76,673.0","377.57K","5.42%"
"05/05/2021","76,673.0","82,420.0","82,420.0","76,673.0","185.94K","-6.97%"
"05/04/2021","82,420.0","83,176.0","83,176.0","79,395.0","221.65K","-0.91%"
"04/29/2021","83,176.0","86,805.0","86,805.0","83,176.0","620.25K","-4.18%"
"04/28/2021","86,805.0","85,520.0","87,561.0","85,520.0","95.35K","0.26%"
"04/27/2021","86,578.0","85,444.0","86,578.0","82,798.0","227.47K","1.33%"
"04/26/2021","85,444.0","84,386.0","86,200.0","82,420.0","255.37K","0.98%"
"04/23/2021","84,612.0","86,956.0","86,956.0","83,932.0","247.44K","-3.12%"
"04/22/2021","87,335.0","88,696.0","88,696.0","86,503.0","185.81K","-2.03%"
"04/20/2021","89,149.0","89,301.0","89,603.0","87,713.0","297.03K","-0.09%"
"04/19/2021","89,225.0","88,091.0","89,301.0","86,956.0","451.24K","1.72%"
"04/16/2021","87,713.0","87,032.0","88,091.0","85,369.0","190.84K","0.78%"
"04/15/2021","87,032.0","84,688.0","89,905.0","84,083.0","351.39K","2.77%"
"04/14/2021","84,688.0","83,327.0","84,688.0","82,873.0","200.76K","-0.88%"
"04/13/2021","85,444.0","86,200.0","86,200.0","84,310.0","216.36K","-0.88%"
"04/12/2021","86,200.0","84,688.0","86,805.0","84,083.0","232.89K","-0.70%"
"04/09/2021","86,805.0","85,293.0","86,956.0","83,629.0","288.83K","1.77%"
"04/08/2021","85,293.0","86,200.0","86,352.0","84,537.0","202.47K","-1.05%"
"04/07/2021","86,200.0","83,629.0","86,200.0","83,629.0","302.85K","0.88%"
"04/06/2021","85,444.0","84,386.0","85,444.0","82,798.0","163.59K","-0.79%"
"04/05/2021","86,125.0","86,956.0","86,956.0","83,251.0","247.31K","-0.96%"
"04/02/2021","86,956.0","86,956.0","86,956.0","82,344.0","586.93K","-1.71%"
"04/01/2021","88,469.0","88,091.0","89,981.0","84,386.0","385.64K","-2.50%"
"03/31/2021","90,737.0","86,200.0","90,737.0","82,117.0","401.51K","5.26%"
"03/30/2021","86,200.0","82,798.0","86,200.0","80,756.0","689.95K","6.54%"
"03/29/2021","80,907.0","75,539.0","80,907.0","74,783.0","587.45K","7.00%"
"03/26/2021","75,614.0","70,321.0","75,614.0","69,943.0","674.48K","6.95%"
"03/25/2021","70,699.0","68,053.0","70,926.0","66,389.0","649.08K","3.89%"
"03/24/2021","68,053.0","62,382.0","68,053.0","62,004.0","496.60K","6.89%"
"03/23/2021","63,667.0","63,516.0","63,667.0","62,079.0","175.50K","-0.12%"
"03/22/2021","63,743.0","62,533.0","63,743.0","62,004.0","266.09K","0.00%"
"03/19/2021","63,743.0","62,382.0","63,743.0","62,231.0","243.87K","0.00%"
"03/18/2021","63,743.0","63,894.0","64,272.0","62,004.0","169.68K","0.00%"
"03/17/2021","63,743.0","63,516.0","63,818.0","63,062.0","123.39K","-0.59%"
"03/16/2021","64,121.0","64,197.0","64,197.0","62,004.0","137.67K","-0.12%"
"03/15/2021","64,197.0","62,987.0","64,272.0","62,987.0","135.69K","-0.47%"
"03/12/2021","64,499.0","65,028.0","65,028.0","63,214.0","238.45K","-0.93%"
"03/11/2021","65,104.0","59,811.0","65,104.0","59,735.0","643.00K","6.96%"
"03/10/2021","60,870.0","58,979.0","60,870.0","58,601.0","304.44K","0.75%"
"03/09/2021","60,416.0","61,248.0","61,248.0","59,660.0","209.75K","-1.84%"
"03/08/2021","61,550.0","62,306.0","62,457.0","60,870.0","153.15K","-0.12%"
"03/05/2021","61,626.0","58,299.0","61,626.0","58,299.0","323.88K","1.88%"
"03/04/2021","60,491.0","60,491.0","60,794.0","57,845.0","298.89K","-0.62%"
"03/03/2021","60,870.0","61,096.0","61,096.0","60,491.0","223.90K","-0.25%"
"03/02/2021","61,021.0","61,021.0","61,172.0","59,735.0","402.44K","0.50%"
"03/01/2021","60,718.0","60,416.0","61,172.0","58,979.0","733.06K","2.03%"
"02/26/2021","59,508.0","56,333.0","59,584.0","56,030.0","441.45K","4.93%"
"02/25/2021","56,711.0","56,181.0","57,467.0","55,803.0","224.69K","-1.32%"
"02/24/2021","57,467.0","57,618.0","57,618.0","56,333.0","183.03K","0.13%"
"02/23/2021","57,391.0","56,333.0","57,845.0","55,198.0","322.43K","-0.13%"
"02/22/2021","57,467.0","56,938.0","58,223.0","56,862.0","208.96K","-2.19%"
"02/19/2021","58,752.0","56,711.0","58,752.0","56,711.0","171.66K","-0.38%"
"02/18/2021","58,979.0","57,543.0","58,979.0","55,955.0","287.38K","0.26%"
"02/17/2021","58,828.0","60,265.0","60,265.0","56,711.0","86.49K","0.26%"
"02/09/2021","58,677.0","53,686.0","58,677.0","53,384.0","504.67K","4.16%"
"02/08/2021","56,333.0","58,147.0","58,147.0","53,384.0","306.42K","-1.84%"
"02/05/2021","57,391.0","55,955.0","57,467.0","55,198.0","228.92K","-0.13%"
"02/04/2021","57,467.0","58,979.0","58,979.0","57,467.0","202.61K","-2.56%"
"02/03/2021","58,979.0","58,601.0","59,811.0","54,518.0","786.62K","1.96%"
"02/02/2021","57,845.0","53,686.0","58,979.0","53,686.0","1.50M","0.26%"
"02/01/2021","57,694.0","57,769.0","62,004.0","57,694.0","423.46K","-6.95%"
"01/29/2021","62,004.0","55,652.0","62,004.0","55,652.0","632.82K","3.67%"
"01/28/2021","59,811.0","59,811.0","60,491.0","59,811.0","1.10M","-6.94%"
"01/27/2021","64,272.0","62,382.0","64,272.0","61,853.0","468.56K","-0.58%"
"01/26/2021","64,650.0","62,155.0","64,650.0","61,096.0","336.05K","1.79%"
"01/25/2021","63,516.0","63,516.0","63,516.0","58,601.0","521.33K","3.83%"
"01/22/2021","61,172.0","58,223.0","61,701.0","58,223.0","604.25K","5.07%"
"01/21/2021","58,223.0","54,442.0","58,223.0","54,064.0","461.16K","6.95%"
"01/20/2021","54,442.0","52,703.0","54,442.0","51,191.0","500.30K","3.30%"
"01/19/2021","52,703.0","50,359.0","52,703.0","48,771.0","443.83K","2.65%"
"01/18/2021","51,342.0","49,074.0","52,174.0","48,544.0","455.87K","4.30%"
"01/15/2021","49,225.0","46,200.0","49,225.0","45,595.0","647.89K","6.90%"
"01/14/2021","46,049.0","45,671.0","46,125.0","44,839.0","464.86K","0.33%"
"01/13/2021","45,898.0","45,369.0","45,898.0","44,234.0","645.51K","1.17%"
"01/12/2021","45,369.0","42,873.0","45,369.0","42,873.0","354.43K","1.70%"
"01/11/2021","44,612.0","43,856.0","44,612.0","42,117.0","467.50K","2.61%"
"01/08/2021","43,478.0","40,555.0","43,478.0","40,330.0","1.47M","5.45%"
"01/07/2021","41,229.0","40,855.0","41,229.0","39,655.0","1.15M","0.92%"
"01/06/2021","40,855.0","40,105.0","40,855.0","39,730.0","787.42K","1.11%"
"01/05/2021","40,405.0","38,980.0","40,480.0","38,456.0","869.54K","3.06%"
"01/04/2021","39,205.0","39,280.0","39,880.0","38,756.0","754.09K","0.58%"
"12/31/2020","38,980.0","39,655.0","40,330.0","38,980.0","613.24K","-3.53%"
"12/30/2020","40,405.0","39,355.0","40,480.0","39,355.0","735.87K","0.19%"
"12/29/2020","40,330.0","40,105.0","40,330.0","38,681.0","643.57K","0.56%"
"12/28/2020","40,105.0","38,231.0","40,105.0","37,781.0","769.87K","2.69%"
"12/25/2020","39,055.0","37,106.0","39,355.0","36,882.0","772.55K","5.25%"
"12/24/2020","37,106.0","37,481.0","38,231.0","35,082.0","1.43M","-1.00%"
"12/23/2020","37,481.0","38,231.0","38,381.0","37,481.0","679.82K","-1.58%"
"12/22/2020","38,081.0","38,980.0","38,980.0","37,931.0","569.36K","-2.31%"
"12/21/2020","38,980.0","36,357.0","38,980.0","36,357.0","1.80M","6.77%"
"12/18/2020","36,507.0","38,606.0","38,606.0","36,507.0","2.33M","-6.34%"
"12/17/2020","38,980.0","35,982.0","38,980.0","35,982.0","1.29M","6.56%"
"12/16/2020","36,582.0","36,357.0","37,331.0","35,982.0","1.31M","0.62%"
"12/15/2020","36,357.0","35,007.0","36,357.0","34,858.0","1.27M","2.86%"
"12/14/2020","35,345.0","33,133.0","35,345.0","32,609.0","1.30M","6.92%"
"12/11/2020","33,058.0","32,571.0","33,058.0","31,784.0","1.11M","1.50%"
"12/10/2020","32,571.0","31,634.0","32,609.0","30,360.0","1.56M","2.96%"
"12/09/2020","31,634.0","29,610.0","31,634.0","29,310.0","934.96K","6.97%"
"12/08/2020","29,573.0","27,774.0","29,573.0","27,586.0","1.69M","6.48%"
"12/07/2020","27,774.0","27,474.0","27,811.0","26,986.0","949.85K","1.23%"
"12/04/2020","27,436.0","27,998.0","27,998.0","27,436.0","1.06M","-2.01%"
"12/03/2020","27,998.0","27,361.0","28,111.0","27,361.0","902.70K","1.22%"
"12/02/2020","27,661.0","27,361.0","28,186.0","27,211.0","1.20M","0.00%"
"12/01/2020","27,661.0","26,612.0","27,736.0","26,124.0","1.43M","3.94%"
"11/30/2020","26,612.0","26,986.0","27,099.0","26,387.0","764.01K","-0.97%"
"11/27/2020","26,874.0","26,837.0","26,874.0","25,525.0","2.34M","0.14%"
"11/26/2020","26,837.0","26,874.0","26,986.0","26,087.0","867.03K","0.85%"
"11/25/2020","26,612.0","26,274.0","26,612.0","26,012.0","786.70K","1.29%"
"11/24/2020","26,274.0","25,825.0","26,462.0","25,487.0","1.79M","1.59%"
"11/23/2020","25,862.0","24,588.0","25,862.0","24,138.0","1.37M","5.18%"
"11/20/2020","24,588.0","23,013.0","24,588.0","22,789.0","1.82M","6.67%"
"11/19/2020","23,051.0","23,088.0","23,088.0","22,564.0","936.40K","-0.16%"
"11/18/2020","23,088.0","22,564.0","23,088.0","22,376.0","1.10M","1.31%"
"11/17/2020","22,789.0","21,289.0","22,789.0","20,915.0","2.18M","6.67%"
"11/16/2020","21,364.0","21,514.0","21,514.0","20,952.0","1.13M","-0.70%"
"11/13/2020","21,514.0","21,252.0","21,514.0","21,027.0","1.31M","1.06%"
"11/12/2020","21,289.0","21,364.0","21,627.0","20,915.0","1.17M","0.00%"
"11/11/2020","21,289.0","20,465.0","21,364.0","20,390.0","1.48M","2.90%"
"11/10/2020","20,690.0","21,139.0","21,289.0","20,465.0","600.73K","-1.42%"
"11/09/2020","20,989.0","19,790.0","21,139.0","19,790.0","1.82M","6.06%"
"11/06/2020","19,790.0","18,516.0","19,790.0","18,516.0","2.57M","6.88%"
"11/05/2020","18,516.0","18,816.0","18,816.0","18,478.0","405.40K","-1.20%"
"11/04/2020","18,741.0","18,628.0","18,816.0","18,366.0","638.37K","0.61%"
"11/03/2020","18,628.0","18,141.0","18,666.0","18,028.0","1.10M","2.26%"
"11/02/2020","18,216.0","17,841.0","18,328.0","17,766.0","598.85K","2.10%"
"10/30/2020","17,841.0","17,579.0","17,841.0","17,241.0","397.60K","3.03%"
"10/29/2020","17,316.0","17,091.0","17,391.0","17,054.0","516.95K","0.00%"
"10/28/2020","17,316.0","17,766.0","17,916.0","17,054.0","1.01M","-3.75%"
"10/27/2020","17,991.0","18,478.0","18,478.0","17,654.0","1.20M","-2.64%"
"10/26/2020","18,478.0","18,666.0","18,741.0","17,991.0","1.36M","-1.20%"
"10/23/2020","18,703.0","18,853.0","19,228.0","18,591.0","1.19M","-0.80%"
"10/22/2020","18,853.0","17,841.0","18,853.0","17,691.0","668.34K","-0.60%"
"10/21/2020","18,966.0","18,966.0","19,040.0","18,591.0","1.47M","1.00%"
"10/20/2020","18,778.0","17,916.0","18,853.0","17,766.0","3.03M","5.03%"
"10/19/2020","17,879.0","17,841.0","17,879.0","17,691.0","691.65K","0.21%"
"10/16/2020","17,841.0","17,654.0","17,841.0","17,466.0","1.18M","1.06%"
"10/15/2020","17,654.0","17,916.0","17,916.0","17,504.0","630.37K","-1.46%"
"10/14/2020","17,916.0","17,691.0","17,916.0","17,541.0","2.05M","1.92%"
"10/13/2020","17,579.0","17,504.0","17,616.0","17,241.0","1.38M","0.86%"
"10/12/2020","17,429.0","17,916.0","18,141.0","17,429.0","846.78K","-2.72%"
"10/09/2020","17,916.0","17,804.0","17,916.0","17,466.0","869.52K","0.63%"
"10/08/2020","17,804.0","17,616.0","17,804.0","17,354.0","1.37M","0.85%"
"10/07/2020","17,654.0","17,616.0","17,916.0","17,579.0","1.22M","-0.63%"
"10/06/2020","17,766.0","18,066.0","18,216.0","17,654.0","1.16M","-1.66%"
"10/05/2020","18,066.0","17,766.0","18,366.0","17,616.0","1.95M","2.12%"
"10/02/2020","17,691.0","17,766.0","17,804.0","16,679.0","2.11M","-0.63%"
"10/01/2020","17,804.0","17,429.0","17,841.0","17,429.0","2.85M","2.15%"
"09/30/2020","17,429.0","16,754.0","17,429.0","16,567.0","2.46M","4.03%"
"09/29/2020","16,754.0","16,754.0","16,792.0","16,529.0","2.28M","0.00%"
"09/28/2020","16,754.0","16,754.0","16,829.0","16,642.0","922.71K","0.45%"
"09/25/2020","16,679.0","16,867.0","16,979.0","16,492.0","1.41M","-1.33%"
