"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2020","8,807.4","8,025.5","8,807.4","8,025.5","0.08K","-8.26%"
"06/22/2020","9,600.0","9,600.0","9,600.0","9,600.0","0.01K","2.13%"
"06/19/2020","9,400.0","9,400.0","9,400.0","9,400.0","0.01K","-6.93%"
"06/17/2020","10,100.0","10,100.0","10,100.0","10,100.0","0.02K","0.00%"
"06/16/2020","10,100.0","10,100.0","10,100.0","10,100.0","0.03K","-0.49%"
"06/12/2020","10,150.0","8,840.0","10,150.0","8,840.0","0.02K","6.84%"
"06/11/2020","9,500.0","9,500.0","9,500.0","9,500.0","0.04K","0.00%"
"06/10/2020","9,500.0","9,500.0","9,500.0","9,500.0","0.01K","0.00%"
"06/05/2020","9,500.0","9,950.0","9,950.0","9,500.0","0.03K","-4.81%"
"06/03/2020","9,980.0","9,980.0","9,980.0","9,980.0","0.01K","-0.20%"
"06/01/2020","10,000.0","10,100.0","10,100.0","10,000.0","0.05K","-0.99%"
"05/29/2020","10,100.0","10,100.0","10,100.0","10,100.0","0.13K","6.32%"
"05/27/2020","9,500.0","9,500.0","9,500.0","9,500.0","0.17K","-2.66%"
"05/25/2020","9,760.0","9,200.0","9,760.0","9,200.0","1.67K","0.00%"
"05/22/2020","9,760.0","9,760.0","9,760.0","8,500.0","0.41K","6.90%"
"05/21/2020","9,130.0","9,130.0","9,130.0","9,130.0","0.09K","6.91%"
"05/20/2020","8,540.0","8,540.0","8,540.0","8,540.0","1.10K","6.88%"
"05/19/2020","7,990.0","7,990.0","7,990.0","7,990.0","0.01K","6.96%"
"05/18/2020","7,470.0","7,470.0","7,470.0","7,470.0","0.01K","6.87%"
"05/15/2020","6,990.0","8,020.0","8,020.0","6,990.0","1.01K","-6.80%"
"05/14/2020","7,500.0","7,500.0","7,500.0","7,500.0","0.01K","-6.95%"
"05/12/2020","8,060.0","8,060.0","8,060.0","8,060.0","0.01K","-6.39%"
"05/11/2020","8,610.0","8,610.0","8,610.0","8,610.0","0.01K","-6.92%"
"05/08/2020","9,250.0","9,250.0","9,250.0","8,150.0","0.46K","6.94%"
"05/05/2020","8,650.0","8,650.0","8,650.0","8,650.0","0.15K","-6.99%"
"05/04/2020","9,300.0","9,300.0","9,300.0","9,300.0","0.02K","-7.00%"
"04/27/2020","10,000.0","10,000.0","10,000.0","10,000.0","0.08K","-5.66%"
"04/24/2020","10,600.0","10,000.0","10,600.0","10,000.0","0.17K","6.96%"
"04/23/2020","9,910.0","9,900.0","9,910.0","9,900.0","0.27K","6.90%"
"04/22/2020","9,270.0","9,270.0","9,270.0","9,270.0","0.08K","6.92%"
"04/21/2020","8,670.0","8,670.0","8,670.0","8,670.0","0.06K","6.91%"
"04/20/2020","8,110.0","8,100.0","8,110.0","8,100.0","0.04K","3.71%"
"04/17/2020","7,820.0","7,820.0","7,820.0","7,820.0","0.01K","-6.90%"
"04/16/2020","8,400.0","8,400.0","8,400.0","8,400.0","0.30K","0.00%"
"04/15/2020","8,400.0","8,330.0","8,400.0","8,330.0","0.02K","-6.15%"
"04/14/2020","8,950.0","8,930.0","8,950.0","8,930.0","0.07K","-6.77%"
"04/13/2020","9,600.0","9,550.0","9,600.0","9,550.0","0.03K","-6.34%"
"04/10/2020","10,250.0","10,250.0","10,250.0","10,250.0","0.02K","-6.82%"
"04/09/2020","11,000.0","11,800.0","11,800.0","11,000.0","1.22K","-6.78%"
"04/08/2020","11,800.0","11,800.0","11,800.0","11,800.0","0.08K","-6.72%"
"04/07/2020","12,650.0","11,100.0","12,650.0","11,050.0","0.03K","6.75%"
"04/06/2020","11,850.0","12,050.0","12,050.0","10,550.0","0.06K","4.87%"
"04/03/2020","11,300.0","11,300.0","12,200.0","11,300.0","0.08K","-7.00%"
"04/01/2020","12,150.0","11,250.0","12,150.0","11,250.0","0.06K","0.83%"
"03/31/2020","12,050.0","12,050.0","12,050.0","12,050.0","0.01K","-6.95%"
"03/27/2020","12,950.0","13,400.0","13,400.0","11,700.0","0.03K","3.19%"
"03/26/2020","12,550.0","12,550.0","12,550.0","12,550.0","0.01K","6.81%"
"03/25/2020","11,750.0","11,800.0","11,800.0","10,300.0","0.07K","6.33%"
"03/24/2020","11,050.0","10,350.0","11,050.0","10,350.0","0.03K","-0.45%"
"03/23/2020","11,100.0","12,700.0","12,700.0","11,100.0","0.02K","-6.72%"
"03/20/2020","11,900.0","10,400.0","11,900.0","10,400.0","0.03K","6.73%"
"03/19/2020","11,150.0","11,150.0","11,150.0","11,150.0","0.05K","-6.69%"
"03/18/2020","11,950.0","12,600.0","12,600.0","11,000.0","0.05K","1.27%"
"03/17/2020","11,800.0","11,850.0","11,850.0","10,350.0","2.24K","6.31%"
"03/16/2020","11,100.0","12,700.0","12,700.0","11,100.0","0.03K","-6.72%"
"03/12/2020","11,900.0","10,400.0","11,900.0","10,400.0","0.02K","6.73%"
"03/11/2020","11,150.0","10,250.0","11,150.0","10,250.0","0.12K","1.36%"
"03/10/2020","11,000.0","12,600.0","12,600.0","11,000.0","0.24K","-6.78%"
"03/09/2020","11,800.0","13,350.0","13,350.0","11,800.0","0.02K","-6.72%"
"03/06/2020","12,650.0","13,150.0","13,150.0","11,900.0","0.07K","-0.78%"
"03/05/2020","12,750.0","12,900.0","12,900.0","11,300.0","0.06K","5.37%"
"03/04/2020","12,100.0","12,100.0","12,100.0","10,600.0","0.07K","6.61%"
"03/03/2020","11,350.0","12,950.0","12,950.0","11,350.0","0.02K","-6.97%"
"03/02/2020","12,200.0","13,750.0","13,750.0","12,200.0","0.08K","-6.87%"
"02/28/2020","13,100.0","13,150.0","13,150.0","11,550.0","0.07K","5.65%"
"02/27/2020","12,400.0","10,850.0","12,450.0","10,850.0","0.08K","6.44%"
"02/26/2020","11,650.0","10,150.0","11,650.0","10,150.0","0.02K","6.88%"
"02/25/2020","10,900.0","10,900.0","10,900.0","10,900.0","0.02K","6.86%"
"02/24/2020","10,200.0","8,930.0","10,200.0","8,930.0","0.34K","6.47%"
"02/21/2020","9,580.0","11,000.0","11,000.0","9,580.0","0.27K","-6.99%"
"02/20/2020","10,300.0","11,050.0","11,800.0","10,300.0","0.03K","-6.79%"
"02/19/2020","11,050.0","11,050.0","12,450.0","11,050.0","0.15K","-6.75%"
"02/18/2020","11,850.0","10,450.0","11,950.0","10,450.0","0.36K","5.80%"
"02/17/2020","11,200.0","11,200.0","11,200.0","11,200.0","0.01K","-6.67%"
"02/13/2020","12,000.0","12,000.0","12,000.0","10,500.0","0.34K","6.67%"
"02/12/2020","11,250.0","10,550.0","11,250.0","10,550.0","0.28K","6.64%"
"02/11/2020","10,550.0","12,050.0","12,050.0","10,550.0","0.03K","-6.64%"
"02/07/2020","11,300.0","12,900.0","12,900.0","11,300.0","0.03K","-6.61%"
"01/31/2020","12,100.0","13,900.0","13,900.0","12,100.0","0.31K","-6.92%"
"01/16/2020","13,000.0","12,200.0","13,000.0","12,200.0","0.02K","7.00%"
"01/10/2020","12,150.0","12,150.0","12,150.0","12,150.0","0.01K","6.58%"
"01/08/2020","11,400.0","11,400.0","11,400.0","11,400.0","0.05K","5.07%"
"01/07/2020","10,850.0","12,400.0","12,400.0","10,850.0","0.06K","-6.87%"
"01/03/2020","11,650.0","11,650.0","11,650.0","11,650.0","0.01K","0.00%"
